Item_Name,Year,Week,Date,Predicted_Orders,Category
Lamb Tikka Garlic,2019,33,2019-08-12,1.9314602362712217,Other
Lamb Tikka Jalfrezi,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Tikka Jeera,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Tikka Karahi,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Tikka Masala,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Tikka Pasanda,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Tikka Sizzler,2019,33,2019-08-12,1.9314602362712217,Main - Tandoori / Grill
Lemon Rice,2019,33,2019-08-12,3.048880952380953,Side - Rice
Lemonade 1.5 ltr,2019,33,2019-08-12,1.9314602362712217,Drink
Lime Pickle,2019,33,2019-08-12,2.239789682539682,Side - Accompaniment
Madras,2019,33,2019-08-12,5.377500000000001,Main - Curry
Madras - Chicken,2019,33,2019-08-12,7.277142857142858,Main - Curry
Madras - Chicken Tikka,2019,33,2019-08-12,3.048880952380953,Main - Curry
Madras - King Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Madras - Lamb,2019,33,2019-08-12,5.2495,Main - Curry
Madras - Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Madras Sauce,2019,33,2019-08-12,1.9314602362712217,Side - Accompaniment
Mango Chutney,2019,33,2019-08-12,19.25,Side - Accompaniment
Masala Sauce,2019,33,2019-08-12,1.9314602362712217,Side - Accompaniment
Meat Samosa,2019,33,2019-08-12,6.715,Starter / Snack
Methi,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Methi - Chicken,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Methi - Chicken Tikka,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Methi - King Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Methi - Lamb,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Methi - Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Mint Sauce,2019,33,2019-08-12,12.5,Side - Accompaniment
Mixed Starter,2019,33,2019-08-12,2.5379166666666664,Starter / Snack
Mixed Vegetable Curry,2019,33,2019-08-12,2.5379166666666664,Other
Mushroom,2019,33,2019-08-12,1.9314602362712217,Other
Mushroom - Chicken,2019,33,2019-08-12,1.9314602362712217,Other
Mushroom - Chicken Tikka,2019,33,2019-08-12,1.9314602362712217,Other
Mushroom - King Prawn,2019,33,2019-08-12,1.9314602362712217,Other
Mushroom - Lamb,2019,33,2019-08-12,1.9314602362712217,Other
Mushroom - Prawn,2019,33,2019-08-12,1.3300519781777644,Other
Mushroom Bhajee,2019,33,2019-08-12,2.5379166666666664,Starter / Snack
Mushroom Rice,2019,33,2019-08-12,17.132,Side - Rice
Muttar Paneer,2019,33,2019-08-12,1.8249444444444445,Other
Onion Bhajee,2019,33,2019-08-12,19.98,Starter / Snack
Onion Bhaji,2019,33,2019-08-12,11.998333333333337,Starter / Snack
Onion Chutney,2019,33,2019-08-12,5.206666666666666,Side - Accompaniment
Onion Naan,2019,33,2019-08-12,1.960821428571429,Side - Bread
Onion Rice,2019,33,2019-08-12,1.9314602362712217,Side - Rice
Paneer Shaslick,2019,33,2019-08-12,1.9314602362712217,Other
Paneer Tikka Balti,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Paneer Tikka Karahi,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Paneer Tikka Masala,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Paneer Tikka Sizzler,2019,33,2019-08-12,1.9314602362712217,Main - Tandoori / Grill
Paratha,2019,33,2019-08-12,1.9314602362712217,Side - Bread
Pathia,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Pathia - Chicken,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Pathia - Chicken Tikka,2019,33,2019-08-12,3.048880952380953,Main - Curry
Pathia - King Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Pathia - Lamb,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Pathia - Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Perrier Water (750ml),2019,33,2019-08-12,2.5379166666666664,Drink
Persian Chicken Biryani,2019,33,2019-08-12,1.9314602362712217,Main - Biryani
Persian Lamb Biryani,2019,33,2019-08-12,1.9314602362712217,Main - Biryani
Peshwari Naan,2019,33,2019-08-12,16.609333333333336,Side - Bread
Pilau Rice,2019,33,2019-08-12,45.8,Side - Rice
Plain Naan,2019,33,2019-08-12,38.96,Side - Bread
Plain Papadum,2019,33,2019-08-12,67.63,Starter / Snack
Plain Rice,2019,33,2019-08-12,18.66,Side - Rice
Prawn Balti,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Prawn Biryani,2019,33,2019-08-12,1.9314602362712217,Main - Biryani
Prawn Karahi,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Prawn Puree,2019,33,2019-08-12,2.239789682539682,Side - Bread
Perrier Water (750ml),2019,33,2019-08-12,1.9314602362712217,Drink
Puree,2019,33,2019-08-12,3.41,Side - Bread
Raitha,2019,33,2019-08-12,1.8249444444444445,Side - Accompaniment
Red Sauce,2019,33,2019-08-12,15.16,Side - Accompaniment
Rogon,2019,33,2019-08-12,1.9314602362712217,Other
Rogon - Chicken,2019,33,2019-08-12,1.9314602362712217,Other
Rogon - Chicken Tikka,2019,33,2019-08-12,1.9314602362712217,Other
Rogon - King Prawn,2019,33,2019-08-12,2.5379166666666664,Other
Rogon - Lamb,2019,33,2019-08-12,1.9314602362712217,Other
Rogon - Prawn,2019,33,2019-08-12,1.9314602362712217,Other
Royal Paneer,2019,33,2019-08-12,4.811333333333334,Main - Curry
Saag,2019,33,2019-08-12,1.6827380952380957,Main - Curry
Saag - Chicken,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Saag - Chicken Tikka,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Saag - King Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Saag - Lamb,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Saag - Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Saag Aloo,2019,33,2019-08-12,3.727928571428571,Main - Curry
Saag Bhajee,2019,33,2019-08-12,1.9314602362712217,Starter / Snack
Saag Dall,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Saag Paneer,2019,33,2019-08-12,6.871666666666666,Main - Curry
Saag Rice,2019,33,2019-08-12,1.9314602362712217,Side - Rice
Sheek Kebab,2019,33,2019-08-12,1.8249444444444445,Main - Tandoori / Grill
Sheek Kebab (Main),2019,33,2019-08-12,2.5379166666666664,Main - Tandoori / Grill
Sheek Kebab,2019,33,2019-08-12,2.80104761904762,Main - Tandoori / Grill
Special Fried Rice,2019,33,2019-08-12,6.490833333333333,Side - Rice
Spicy Papadum,2019,33,2019-08-12,12.29,Starter / Snack
Still Water (750ml),2019,33,2019-08-12,1.9314602362712217,Drink
Stuffed Paratha,2019,33,2019-08-12,1.9314602362712217,Side - Bread
Tandoori Chicken,2019,33,2019-08-12,1.3300519781777644,Main - Tandoori / Grill
Tandoori Chicken (1/4),2019,33,2019-08-12,2.5379166666666664,Main - Tandoori / Grill
Tandoori Chicken (Main),2019,33,2019-08-12,1.9314602362712217,Main - Tandoori / Grill
Tandoori Chicken Masala,2019,33,2019-08-12,1.960821428571429,Main - Tandoori / Grill
Tandoori Fish,2019,33,2019-08-12,1.9314602362712217,Main - Tandoori / Grill
Tandoori Fish (Main),2019,33,2019-08-12,1.9314602362712217,Main - Tandoori / Grill
Tandoori King Prawn Garlic,2019,33,2019-08-12,1.9314602362712217,Main - Tandoori / Grill
Tandoori King Prawn Masala,2019,33,2019-08-12,1.9314602362712217,Main - Tandoori / Grill
Tandoori Mixed Grill,2019,33,2019-08-12,7.267142857142858,Main - Tandoori / Grill
Tandoori Roti,2019,33,2019-08-12,1.8249444444444445,Side - Bread
Tarka Dall,2019,33,2019-08-12,3.727928571428571,Other
Vegetable Balti,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Vegetable Biryani,2019,33,2019-08-12,1.6975,Main - Biryani
Vegetable Karahi,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Vegetable Mysore,2019,33,2019-08-12,1.960821428571429,Main - Curry
Vegetable Rice,2019,33,2019-08-12,2.239789682539682,Side - Rice
Vegetable Roll,2019,33,2019-08-12,2.5379166666666664,Starter / Snack
Vegetable Samosa,2019,33,2019-08-12,10.66,Starter / Snack
Vindaloo,2019,33,2019-08-12,1.8249444444444445,Main - Curry
Vindaloo - Chicken,2019,33,2019-08-12,2.6703333333333337,Main - Curry
Vindaloo - Chicken Tikka,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Vindaloo - King Prawn,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Vindaloo - Lamb,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Vindaloo - Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Vindaloo Sauce,2019,33,2019-08-12,2.5379166666666664,Side - Accompaniment
Aloo Chaat,2019,34,2019-08-19,3.792333333333333,Starter / Snack
Aloo Gobi,2019,34,2019-08-19,8.035833333333334,Other
Aloo Methi,2019,34,2019-08-19,2.149149979793168,Main - Curry
Baingan Hari Mirch,2019,34,2019-08-19,1.9868333333333332,Main - Curry
Bengal Fish Biryani,2019,34,2019-08-19,2.149149979793168,Main - Biryani
Bengal Fish Karahi,2019,34,2019-08-19,2.149149979793168,Main - Curry
Bengal Fry Fish,2019,34,2019-08-19,2.149149979793168,Other
Bengal King Prawn,2019,34,2019-08-19,2.149149979793168,Other
Bengal Salad,2019,34,2019-08-19,2.149149979793168,Starter / Snack
Bhindi Bhajee,2019,34,2019-08-19,1.9868333333333332,Starter / Snack
Bhuna,2019,34,2019-08-19,2.927166666666666,Main - Curry
Bhuna - Chicken,2019,34,2019-08-19,1.9868333333333332,Main - Curry
Bhuna - Chicken Tikka,2019,34,2019-08-19,2.149149979793168,Main - Curry
Bhuna - King Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Bhuna - Lamb,2019,34,2019-08-19,1.9868333333333332,Main - Curry
Bhuna - Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Bombay Aloo,2019,34,2019-08-19,17.44,Other
Bottle Coke,2019,34,2019-08-19,1.9868333333333332,Drink
Bottle Diet Coke,2019,34,2019-08-19,2.413142857142857,Drink
Brinjal Bhajee,2019,34,2019-08-19,2.413142857142857,Starter / Snack
Butter Chicken,2019,34,2019-08-19,2.435833333333333,Main - Curry
COBRA ( LARGE ),2019,34,2019-08-19,2.413142857142857,Drink
COBRA (330ML),2019,34,2019-08-19,2.149149979793168,Drink
COBRA (660ML),2019,34,2019-08-19,2.149149979793168,Drink
Cauliflower Bhajee,2019,34,2019-08-19,1.9868333333333332,Starter / Snack
Chana Masala,2019,34,2019-08-19,2.413142857142857,Main - Curry
Chapati,2019,34,2019-08-19,8.84,Side - Bread
Chicken Achar,2019,34,2019-08-19,2.149149979793168,Other
Chicken Balti,2019,34,2019-08-19,3.327083333333333,Main - Curry
Chicken Biryani,2019,34,2019-08-19,8.035833333333334,Main - Biryani
Chicken Chaat,2019,34,2019-08-19,2.149149979793168,Starter / Snack
Chicken Chaat Main,2019,34,2019-08-19,1.2625619166307844,Starter / Snack
Chicken Chilli Garlic,2019,34,2019-08-19,1.9868333333333332,Other
Chicken Hari Mirch,2019,34,2019-08-19,2.149149979793168,Main - Curry
Chicken Haryali,2019,34,2019-08-19,2.413142857142857,Main - Curry
Chicken Karahi,2019,34,2019-08-19,2.413142857142857,Main - Curry
Chicken Mysore,2019,34,2019-08-19,2.149149979793168,Main - Curry
Chicken Pakora,2019,34,2019-08-19,6.07,Starter / Snack
Chicken Rezala,2019,34,2019-08-19,2.413142857142857,Main - Curry
Chicken Roshni,2019,34,2019-08-19,2.149149979793168,Main - Curry
Chicken Shashlick,2019,34,2019-08-19,2.149149979793168,Main - Tandoori / Grill
Chicken Shashlick Curry,2019,34,2019-08-19,2.413142857142857,Main - Tandoori / Grill
Chicken Sylhet,2019,34,2019-08-19,2.149149979793168,Main - Curry
Chicken Tikka,2019,34,2019-08-19,3.3063333333333333,Other
Chicken Tikka (Main),2019,34,2019-08-19,3.792333333333333,Other
Chicken Tikka Balti,2019,34,2019-08-19,2.149149979793168,Main - Curry
Chicken Tikka Biryani,2019,34,2019-08-19,3.792333333333333,Main - Biryani
Chicken Tikka Chilli Masala,2019,34,2019-08-19,2.149149979793168,Main - Curry
Chicken Tikka Garlic,2019,34,2019-08-19,2.149149979793168,Other
Chicken Tikka Jalfrezi,2019,34,2019-08-19,3.792333333333333,Main - Curry
Chicken Tikka Jeera,2019,34,2019-08-19,2.149149979793168,Main - Curry
Chicken Tikka Karahi,2019,34,2019-08-19,2.413142857142857,Main - Curry
Chicken Tikka Masala,2019,34,2019-08-19,20.08,Main - Curry
Chicken Tikka Pasanda,2019,34,2019-08-19,1.9868333333333332,Main - Curry
Chicken Tikka Sizzler,2019,34,2019-08-19,2.149149979793168,Main - Tandoori / Grill
Coke 1.5 ltr,2019,34,2019-08-19,2.149149979793168,Drink
Curry,2019,34,2019-08-19,3.3063333333333333,Other
Curry - Chicken,2019,34,2019-08-19,4.465166666666667,Other
Curry - Chicken Tikka,2019,34,2019-08-19,2.149149979793168,Other
Curry - King Prawn,2019,34,2019-08-19,2.149149979793168,Other
Curry - Lamb,2019,34,2019-08-19,2.149149979793168,Other
Curry - Prawn,2019,34,2019-08-19,2.149149979793168,Other
Curry Sauce,2019,34,2019-08-19,2.149149979793168,Side - Accompaniment
Dall Samba,2019,34,2019-08-19,2.149149979793168,Main - Curry
Dhansak,2019,34,2019-08-19,1.9868333333333332,Main - Curry
Dhansak - Chicken,2019,34,2019-08-19,1.9868333333333332,Main - Curry
Dhansak - Chicken Tikka,2019,34,2019-08-19,2.149149979793168,Main - Curry
Dhansak - King Prawn,2019,34,2019-08-19,1.9868333333333332,Main - Curry
Dhansak - Lamb,2019,34,2019-08-19,2.149149979793168,Main - Curry
Dhansak - Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Dhansak Sauce,2019,34,2019-08-19,2.413142857142857,Side - Accompaniment
Diet Coke 1.5 ltr,2019,34,2019-08-19,2.149149979793168,Drink
Dupiaza,2019,34,2019-08-19,1.9868333333333332,Main - Curry
Dupiaza - Chicken,2019,34,2019-08-19,2.149149979793168,Main - Curry
Dupiaza - Chicken Tikka,2019,34,2019-08-19,2.149149979793168,Main - Curry
Dupiaza - King Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Dupiaza - Lamb,2019,34,2019-08-19,2.149149979793168,Main - Curry
Dupiaza - Prawn,2019,34,2019-08-19,2.413142857142857,Main - Curry
Egg Paratha,2019,34,2019-08-19,2.149149979793168,Side - Bread
Egg Rice,2019,34,2019-08-19,1.9868333333333332,Side - Rice
French Fries,2019,34,2019-08-19,7.65,Starter / Snack
Garlic Naan,2019,34,2019-08-19,21.35,Side - Bread
Garlic Rice,2019,34,2019-08-19,2.149149979793168,Side - Rice
Green Salad,2019,34,2019-08-19,2.413142857142857,Starter / Snack
Hazary Lamb,2019,34,2019-08-19,2.149149979793168,Main - Curry
Hazary Lamb Chilli Garlic,2019,34,2019-08-19,2.149149979793168,Main - Curry
House Red Wine 75cl,2019,34,2019-08-19,3.7155476190476175,Drink
House White Wine 75cl,2019,34,2019-08-19,2.149149979793168,Drink
Keema Naan,2019,34,2019-08-19,9.68,Side - Bread
Keema Rice,2019,34,2019-08-19,3.3385,Side - Rice
King Prawn Balti,2019,34,2019-08-19,2.149149979793168,Main - Curry
King Prawn Biryani,2019,34,2019-08-19,2.149149979793168,Main - Biryani
King Prawn Butterfly,2019,34,2019-08-19,1.9868333333333332,Starter / Snack
King Prawn Hari Mirch,2019,34,2019-08-19,2.149149979793168,Main - Curry
King Prawn Karahi,2019,34,2019-08-19,2.413142857142857,Main - Curry
King Prawn Puree,2019,34,2019-08-19,3.792333333333333,Side - Bread
King Prawn Shaslick,2019,34,2019-08-19,2.149149979793168,Other
Korma,2019,34,2019-08-19,17.82,Main - Curry
Korma - Chicken,2019,34,2019-08-19,17.82,Main - Curry
Korma - Chicken Tikka,2019,34,2019-08-19,2.149149979793168,Main - Curry
Korma - King Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Korma - Lamb,2019,34,2019-08-19,2.413142857142857,Main - Curry
Korma - Prawn,2019,34,2019-08-19,2.413142857142857,Main - Curry
Korma Sauce,2019,34,2019-08-19,1.9868333333333332,Side - Accompaniment
Kulcha Naan,2019,34,2019-08-19,2.413142857142857,Side - Bread
Kurma,2019,34,2019-08-19,1.2625619166307844,Main - Curry
Lal Mirch Chicken,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lal Mirch Lamb,2019,34,2019-08-19,2.413142857142857,Main - Curry
Lamb Achar,2019,34,2019-08-19,2.149149979793168,Other
Lamb Balti,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Biryani,2019,34,2019-08-19,6.571666666666667,Main - Biryani
Lamb Chilli Garlic,2019,34,2019-08-19,2.149149979793168,Other
Lamb Hari Mirch,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Haryali,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Karahi,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Mysore,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Persian,2019,34,2019-08-19,1.2625619166307844,Main - Curry
Lamb Rezala,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Roshni,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Shashlick,2019,34,2019-08-19,2.149149979793168,Main - Tandoori / Grill
Lamb Shashlick Curry,2019,34,2019-08-19,2.149149979793168,Main - Tandoori / Grill
Lamb Sylhet,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Tikka,2019,34,2019-08-19,1.9868333333333332,Other
Lamb Tikka (Main),2019,34,2019-08-19,2.413142857142857,Other
Lamb Tikka Balti,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Tikka Biryani,2019,34,2019-08-19,2.149149979793168,Main - Biryani
Lamb Tikka Chilli Masala,2019,34,2019-08-19,2.413142857142857,Main - Curry
Lamb Tikka Garlic,2019,34,2019-08-19,2.149149979793168,Other
Lamb Tikka Jalfrezi,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Tikka Jeera,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Tikka Karahi,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Tikka Masala,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Tikka Pasanda,2019,34,2019-08-19,2.149149979793168,Main - Curry
Lamb Tikka Sizzler,2019,34,2019-08-19,2.149149979793168,Main - Tandoori / Grill
Lemon Rice,2019,34,2019-08-19,2.413142857142857,Side - Rice
Lemonade 1.5 ltr,2019,34,2019-08-19,2.149149979793168,Drink
Lime Pickle,2019,34,2019-08-19,1.9868333333333332,Side - Accompaniment
Madras,2019,34,2019-08-19,4.465166666666667,Main - Curry
Madras - Chicken,2019,34,2019-08-19,7.975833333333334,Main - Curry
Madras - Chicken Tikka,2019,34,2019-08-19,2.413142857142857,Main - Curry
Madras - King Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Madras - Lamb,2019,34,2019-08-19,3.7155476190476175,Main - Curry
Madras - Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Madras Sauce,2019,34,2019-08-19,2.149149979793168,Side - Accompaniment
Mango Chutney,2019,34,2019-08-19,21.35,Side - Accompaniment
Masala Sauce,2019,34,2019-08-19,2.149149979793168,Side - Accompaniment
Meat Samosa,2019,34,2019-08-19,8.92,Starter / Snack
Methi,2019,34,2019-08-19,2.149149979793168,Main - Curry
Methi - Chicken,2019,34,2019-08-19,2.149149979793168,Main - Curry
Methi - Chicken Tikka,2019,34,2019-08-19,2.149149979793168,Main - Curry
Methi - King Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Methi - Lamb,2019,34,2019-08-19,2.413142857142857,Main - Curry
Methi - Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Mint Sauce,2019,34,2019-08-19,15.882,Side - Accompaniment
Mixed Starter,2019,34,2019-08-19,2.413142857142857,Starter / Snack
Mixed Vegetable Curry,2019,34,2019-08-19,2.413142857142857,Other
Mushroom,2019,34,2019-08-19,2.149149979793168,Other
Mushroom - Chicken,2019,34,2019-08-19,2.149149979793168,Other
Mushroom - Chicken Tikka,2019,34,2019-08-19,2.149149979793168,Other
Mushroom - King Prawn,2019,34,2019-08-19,2.149149979793168,Other
Mushroom - Lamb,2019,34,2019-08-19,2.149149979793168,Other
Mushroom - Prawn,2019,34,2019-08-19,1.2625619166307844,Other
Mushroom Bhajee,2019,34,2019-08-19,2.413142857142857,Starter / Snack
Mushroom Rice,2019,34,2019-08-19,14.93,Side - Rice
Muttar Paneer,2019,34,2019-08-19,1.9868333333333332,Other
Onion Bhajee,2019,34,2019-08-19,18.75,Starter / Snack
Onion Bhaji,2019,34,2019-08-19,14.3,Starter / Snack
Onion Chutney,2019,34,2019-08-19,9.034166666666668,Side - Accompaniment
Onion Naan,2019,34,2019-08-19,2.149149979793168,Side - Bread
Onion Rice,2019,34,2019-08-19,2.149149979793168,Side - Rice
Paneer Shaslick,2019,34,2019-08-19,2.149149979793168,Other
Paneer Tikka Balti,2019,34,2019-08-19,2.413142857142857,Main - Curry
Paneer Tikka Karahi,2019,34,2019-08-19,2.149149979793168,Main - Curry
Paneer Tikka Masala,2019,34,2019-08-19,2.413142857142857,Main - Curry
Paneer Tikka Sizzler,2019,34,2019-08-19,2.149149979793168,Main - Tandoori / Grill
Paratha,2019,34,2019-08-19,2.149149979793168,Side - Bread
Pathia,2019,34,2019-08-19,2.413142857142857,Main - Curry
Pathia - Chicken,2019,34,2019-08-19,2.149149979793168,Main - Curry
Pathia - Chicken Tikka,2019,34,2019-08-19,2.413142857142857,Main - Curry
Pathia - King Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Pathia - Lamb,2019,34,2019-08-19,2.149149979793168,Main - Curry
Pathia - Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Perrier Water (750ml),2019,34,2019-08-19,2.413142857142857,Drink
Persian Chicken Biryani,2019,34,2019-08-19,2.149149979793168,Main - Biryani
Persian Lamb Biryani,2019,34,2019-08-19,2.149149979793168,Main - Biryani
Peshwari Naan,2019,34,2019-08-19,16.414333333333335,Side - Bread
Pilau Rice,2019,34,2019-08-19,49.31,Side - Rice
Plain Naan,2019,34,2019-08-19,41.86,Side - Bread
Plain Papadum,2019,34,2019-08-19,72.63,Starter / Snack
Plain Rice,2019,34,2019-08-19,21.29,Side - Rice
Prawn Balti,2019,34,2019-08-19,2.149149979793168,Main - Curry
Prawn Biryani,2019,34,2019-08-19,2.149149979793168,Main - Biryani
Prawn Karahi,2019,34,2019-08-19,2.149149979793168,Main - Curry
Prawn Puree,2019,34,2019-08-19,1.9868333333333332,Side - Bread
Perrier Water (750ml),2019,34,2019-08-19,2.149149979793168,Drink
Puree,2019,34,2019-08-19,3.792333333333333,Side - Bread
Raitha,2019,34,2019-08-19,1.9868333333333332,Side - Accompaniment
Red Sauce,2019,34,2019-08-19,19.4675,Side - Accompaniment
Rogon,2019,34,2019-08-19,2.149149979793168,Other
Rogon - Chicken,2019,34,2019-08-19,2.149149979793168,Other
Rogon - Chicken Tikka,2019,34,2019-08-19,2.149149979793168,Other
Rogon - King Prawn,2019,34,2019-08-19,2.413142857142857,Other
Rogon - Lamb,2019,34,2019-08-19,2.149149979793168,Other
Rogon - Prawn,2019,34,2019-08-19,2.149149979793168,Other
Royal Paneer,2019,34,2019-08-19,2.927166666666666,Main - Curry
Saag,2019,34,2019-08-19,1.9868333333333332,Main - Curry
Saag - Chicken,2019,34,2019-08-19,2.149149979793168,Main - Curry
Saag - Chicken Tikka,2019,34,2019-08-19,2.149149979793168,Main - Curry
Saag - King Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Saag - Lamb,2019,34,2019-08-19,2.149149979793168,Main - Curry
Saag - Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Saag Aloo,2019,34,2019-08-19,6.07,Main - Curry
Saag Bhajee,2019,34,2019-08-19,2.149149979793168,Starter / Snack
Saag Dall,2019,34,2019-08-19,2.149149979793168,Main - Curry
Saag Paneer,2019,34,2019-08-19,7.316166666666667,Main - Curry
Saag Rice,2019,34,2019-08-19,2.149149979793168,Side - Rice
Sheek Kebab,2019,34,2019-08-19,1.9868333333333332,Main - Tandoori / Grill
Sheek Kebab (Main),2019,34,2019-08-19,2.413142857142857,Main - Tandoori / Grill
Sheek Kebab,2019,34,2019-08-19,2.413142857142857,Main - Tandoori / Grill
Special Fried Rice,2019,34,2019-08-19,7.156666666666667,Side - Rice
Spicy Papadum,2019,34,2019-08-19,15.51,Starter / Snack
Still Water (750ml),2019,34,2019-08-19,2.149149979793168,Drink
Stuffed Paratha,2019,34,2019-08-19,2.149149979793168,Side - Bread
Tandoori Chicken,2019,34,2019-08-19,1.2625619166307844,Main - Tandoori / Grill
Tandoori Chicken (1/4),2019,34,2019-08-19,2.413142857142857,Main - Tandoori / Grill
Tandoori Chicken (Main),2019,34,2019-08-19,2.149149979793168,Main - Tandoori / Grill
Tandoori Chicken Masala,2019,34,2019-08-19,2.149149979793168,Main - Tandoori / Grill
Tandoori Fish,2019,34,2019-08-19,2.149149979793168,Main - Tandoori / Grill
Tandoori Fish (Main),2019,34,2019-08-19,2.149149979793168,Main - Tandoori / Grill
Tandoori King Prawn Garlic,2019,34,2019-08-19,2.149149979793168,Main - Tandoori / Grill
Tandoori King Prawn Masala,2019,34,2019-08-19,2.149149979793168,Main - Tandoori / Grill
Tandoori Mixed Grill,2019,34,2019-08-19,8.035833333333334,Main - Tandoori / Grill
Tandoori Roti,2019,34,2019-08-19,1.9868333333333332,Side - Bread
Tarka Dall,2019,34,2019-08-19,6.07,Other
Vegetable Balti,2019,34,2019-08-19,2.149149979793168,Main - Curry
Vegetable Biryani,2019,34,2019-08-19,3.3063333333333333,Main - Biryani
Vegetable Karahi,2019,34,2019-08-19,2.149149979793168,Main - Curry
Vegetable Mysore,2019,34,2019-08-19,2.149149979793168,Main - Curry
Vegetable Rice,2019,34,2019-08-19,1.9868333333333332,Side - Rice
Vegetable Roll,2019,34,2019-08-19,2.413142857142857,Starter / Snack
Vegetable Samosa,2019,34,2019-08-19,7.42,Starter / Snack
Vindaloo,2019,34,2019-08-19,1.9868333333333332,Main - Curry
Vindaloo - Chicken,2019,34,2019-08-19,3.792333333333333,Main - Curry
Vindaloo - Chicken Tikka,2019,34,2019-08-19,2.149149979793168,Main - Curry
Vindaloo - King Prawn,2019,34,2019-08-19,2.413142857142857,Main - Curry
Vindaloo - Lamb,2019,34,2019-08-19,2.149149979793168,Main - Curry
Vindaloo - Prawn,2019,34,2019-08-19,2.149149979793168,Main - Curry
Vindaloo Sauce,2019,34,2019-08-19,2.413142857142857,Side - Accompaniment
Aloo Chaat,2019,35,2019-08-26,4.152845238095239,Starter / Snack
Aloo Gobi,2019,35,2019-08-26,6.8245000000000005,Other
Aloo Methi,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Baingan Hari Mirch,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Bengal Fish Biryani,2019,35,2019-08-26,1.6277312409812408,Main - Biryani
Bengal Fish Karahi,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Bengal Fry Fish,2019,35,2019-08-26,1.6277312409812408,Other
Bengal King Prawn,2019,35,2019-08-26,1.6277312409812408,Other
